rental_id,equipment_id,customer_id,site_id,rental_start_date,rental_end_date_planned,rental_end_date_actual,rental_rate_per_day,total_rental_cost,security_deposit,rental_status,delivery_address,pickup_address,rental_duration_planned,rental_duration_actual,overdue_days,late_fees_charged,damage_charges,created_at,updated_at
RENT000338,CAT00086,CUST00011,SITE00005,2024-05-29,2024-07-28,2024-07-28,931.96,55917.6,2795.88,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000339,CAT00012,CUST00005,SITE00026,2024-06-18,2024-07-02,2024-07-05,425.36,7231.12,1276.08,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",14,17,3,638.04,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000340,CAT00185,CUST00048,SITE00019,2024-04-18,2024-04-25,2024-04-25,1066.55,7465.85,3199.65,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000341,CAT00131,CUST00020,SITE00018,2024-10-16,2024-12-15,2024-12-15,801.99,48119.4,2405.97,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000342,CAT00192,CUST00049,SITE00024,2024-02-10,2024-04-10,2024-04-10,1033.58,62014.8,3100.74,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000343,CAT00171,CUST00050,SITE00002,2024-11-18,2024-12-18,2024-12-18,1195.53,35865.9,3586.59,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000344,CAT00068,CUST00047,SITE00030,2023-09-24,2023-10-01,2023-10-01,796.63,5576.41,2389.89,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000345,CAT00050,CUST00002,SITE00023,2025-04-19,2025-04-26,2025-04-26,478.24,3347.68,1434.72,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000346,CAT00061,CUST00044,SITE00024,2025-03-23,2025-04-06,2025-04-06,1088.8,15243.2,3266.4,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000347,CAT00016,CUST00005,SITE00013,2025-08-13,2025-10-12,2025-10-12,679.78,40786.8,2039.34,Active,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000348,CAT00092,CUST00018,SITE00019,2024-05-02,2024-05-09,2024-05-13,1138.06,12518.66,3414.18,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,11,4,2276.12,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000349,CAT00152,CUST00030,SITE00023,2025-07-07,2025-07-14,2025-07-14,476.29,3334.03,1428.87,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",7,7,0,0.0,827.26,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000350,CAT00014,CUST00050,SITE00001,2024-02-20,2024-03-05,2024-03-05,1153.42,16147.88,3460.26,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000351,CAT00075,CUST00022,SITE00010,2023-12-23,2023-12-30,2023-12-30,1177.73,8244.11,3533.19,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000352,CAT00105,CUST00032,SITE00024,2025-07-03,2025-08-02,2025-08-02,429.63,12888.9,1288.89,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000353,CAT00138,CUST00038,SITE00008,2024-07-03,2024-08-02,2024-08-02,646.44,19393.2,1939.32,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000354,CAT00127,CUST00014,SITE00010,2024-02-19,2024-02-26,2024-02-26,757.95,5305.65,2273.85,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000355,CAT00115,CUST00020,SITE00017,2025-08-07,2025-10-06,2025-10-06,380.9,22854.0,1142.7,Active,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000356,CAT00039,CUST00029,SITE00021,2024-08-14,2024-08-21,2024-08-21,538.49,3769.43,1615.47,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000357,CAT00054,CUST00012,SITE00009,2024-04-30,2024-05-07,2024-05-07,378.61,2650.27,1135.83,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000358,CAT00064,CUST00021,SITE00023,2024-02-13,2024-02-27,2024-02-27,869.72,12176.08,2609.16,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000359,CAT00121,CUST00029,SITE00018,2024-07-23,2024-08-22,2024-08-22,1018.0,30540.0,3054.0,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000360,CAT00007,CUST00047,SITE00011,2024-11-05,2024-11-12,2024-11-12,415.02,2905.14,1245.06,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000361,CAT00024,CUST00025,SITE00025,2024-10-12,2024-10-26,2024-10-26,1122.47,15714.58,3367.41,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000362,CAT00166,CUST00023,SITE00013,2024-11-14,2025-01-13,2025-01-13,557.99,33479.4,1673.97,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000363,CAT00181,CUST00023,SITE00011,2025-02-23,2025-04-24,2025-04-24,567.02,34021.2,1701.06,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000364,CAT00086,CUST00041,SITE00006,2023-11-04,2023-11-11,2023-11-11,639.47,4476.29,1918.41,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000365,CAT00002,CUST00026,SITE00025,2023-11-26,2023-12-10,2023-12-10,893.53,12509.42,2680.59,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000366,CAT00190,CUST00021,SITE00026,2024-03-20,2024-03-27,2024-03-27,1125.37,7877.59,3376.11,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000367,CAT00013,CUST00008,SITE00027,2024-11-28,2024-12-12,2024-12-12,383.34,5366.76,1150.02,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000368,CAT00036,CUST00032,SITE00017,2023-11-07,2023-11-14,2023-11-14,374.43,2621.01,1123.29,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000369,CAT00181,CUST00011,SITE00030,2024-05-21,2024-06-04,2024-06-04,962.21,13470.94,2886.63,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000370,CAT00066,CUST00019,SITE00016,2025-02-19,2025-02-26,2025-02-26,370.57,2593.99,1111.71,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000371,CAT00051,CUST00038,SITE00029,2025-06-20,2025-07-04,2025-07-05,367.18,5507.7,1101.54,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",14,15,1,183.59,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000372,CAT00035,CUST00028,SITE00004,2024-05-04,2024-06-03,2024-06-03,1139.04,34171.2,3417.12,Returned,"Unit 7477 Box 9236, DPO AP 15094","Unit 7477 Box 9236, DPO AP 15094",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000373,CAT00197,CUST00048,SITE00013,2025-03-13,2025-03-20,2025-03-20,570.34,3992.38,1711.02,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000374,CAT00030,CUST00050,SITE00027,2025-08-19,2025-08-26,2025-08-26,698.67,4890.69,2096.01,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000375,CAT00158,CUST00006,SITE00013,2025-07-19,2025-08-02,2025-08-02,1022.64,14316.96,3067.92,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000376,CAT00040,CUST00016,SITE00005,2024-02-25,2024-03-03,2024-03-03,406.21,2843.47,1218.63,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000377,CAT00166,CUST00004,SITE00013,2024-03-04,2024-03-11,2024-03-11,1169.53,8186.71,3508.59,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",7,7,0,0.0,222.89,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000378,CAT00164,CUST00030,SITE00008,2025-02-12,2025-02-19,2025-02-19,621.62,4351.34,1864.86,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",7,7,0,0.0,629.11,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000379,CAT00197,CUST00048,SITE00018,2024-02-22,2024-02-29,2024-02-29,1077.07,7539.49,3231.21,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000380,CAT00124,CUST00049,SITE00014,2024-01-06,2024-03-06,2024-03-06,1061.13,63667.8,3183.39,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000381,CAT00170,CUST00026,SITE00021,2025-06-24,2025-07-01,2025-07-01,1052.37,7366.59,3157.11,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000382,CAT00195,CUST00038,SITE00013,2025-05-31,2025-06-07,2025-06-07,854.58,5982.06,2563.74,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000383,CAT00004,CUST00047,SITE00024,2025-01-25,2025-02-01,2025-02-01,1190.86,8336.02,3572.58,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",7,7,0,0.0,882.37,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000384,CAT00121,CUST00033,SITE00010,2024-01-24,2024-03-24,2024-03-24,738.77,44326.2,2216.31,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",60,60,0,0.0,451.34,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000385,CAT00056,CUST00012,SITE00023,2024-06-06,2024-07-06,2024-07-06,1197.22,35916.6,3591.66,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000386,CAT00163,CUST00025,SITE00010,2025-08-12,2025-08-19,2025-08-21,873.51,7861.59,2620.53,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",7,9,2,873.51,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000387,CAT00189,CUST00010,SITE00003,2023-10-21,2023-10-28,2023-10-28,840.03,5880.21,2520.09,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000388,CAT00139,CUST00013,SITE00030,2023-10-01,2023-10-31,2023-10-31,942.99,28289.7,2828.97,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",30,30,0,0.0,478.65,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000389,CAT00028,CUST00042,SITE00024,2024-05-13,2024-07-12,2024-07-12,882.72,52963.2,2648.16,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000390,CAT00195,CUST00042,SITE00010,2025-01-09,2025-01-16,2025-01-16,307.2,2150.4,921.6,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000391,CAT00058,CUST00041,SITE00029,2024-11-18,2025-01-17,2025-01-22,436.21,28353.65,1308.63,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",60,65,5,1090.52,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000392,CAT00030,CUST00032,SITE00027,2024-06-04,2024-06-11,2024-06-11,1161.83,8132.81,3485.49,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,235.67,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000393,CAT00160,CUST00048,SITE00001,2024-09-17,2024-10-17,2024-10-17,1171.25,35137.5,3513.75,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000394,CAT00021,CUST00026,SITE00030,2023-11-26,2024-01-25,2024-01-25,795.05,47703.0,2385.15,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000395,CAT00168,CUST00010,SITE00024,2023-11-01,2023-12-01,2023-12-08,454.09,16801.33,1362.27,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",30,37,7,1589.31,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000396,CAT00117,CUST00034,SITE00026,2024-10-26,2024-11-25,2024-11-25,488.51,14655.3,1465.53,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000397,CAT00089,CUST00038,SITE00023,2023-10-20,2023-11-03,2023-11-03,1147.36,16063.04,3442.08,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000398,CAT00030,CUST00039,SITE00028,2024-03-27,2024-04-03,2024-04-03,1026.4,7184.8,3079.2,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000399,CAT00106,CUST00043,SITE00027,2023-12-08,2023-12-15,2023-12-15,1010.95,7076.65,3032.85,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000400,CAT00115,CUST00011,SITE00001,2024-11-25,2024-12-25,2024-12-25,545.83,16374.9,1637.49,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000401,CAT00035,CUST00026,SITE00015,2024-05-09,2024-06-08,2024-06-08,674.19,20225.7,2022.57,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000402,CAT00043,CUST00040,SITE00014,2025-03-09,2025-05-08,2025-05-08,1052.09,63125.4,3156.27,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000403,CAT00115,CUST00041,SITE00028,2025-04-14,2025-05-14,2025-05-14,583.38,17501.4,1750.14,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000404,CAT00152,CUST00040,SITE00013,2024-11-23,2024-12-23,2024-12-23,365.52,10965.6,1096.56,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000405,CAT00159,CUST00037,SITE00027,2025-02-07,2025-02-21,2025-02-21,500.31,7004.34,1500.93,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,14,0,0.0,342.99,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000406,CAT00102,CUST00010,SITE00030,2023-09-22,2023-10-06,2023-10-06,611.34,8558.76,1834.02,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000407,CAT00081,CUST00002,SITE00024,2024-05-10,2024-05-24,2024-05-24,834.28,11679.92,2502.84,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000408,CAT00123,CUST00005,SITE00029,2024-11-08,2024-12-08,2024-12-10,350.64,11220.48,1051.92,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",30,32,2,350.64,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000409,CAT00038,CUST00030,SITE00019,2023-10-06,2023-11-05,2023-11-05,582.57,17477.1,1747.71,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",30,30,0,0.0,693.51,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000410,CAT00004,CUST00001,SITE00019,2025-03-10,2025-03-17,2025-03-17,677.44,4742.08,2032.32,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000411,CAT00026,CUST00013,SITE00014,2023-09-04,2023-10-04,2023-10-04,674.14,20224.2,2022.42,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000412,CAT00097,CUST00034,SITE00026,2025-08-22,2025-09-05,2025-09-05,787.94,11031.16,2363.82,Active,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000413,CAT00022,CUST00015,SITE00004,2023-12-27,2024-02-25,2024-02-25,1096.67,65800.2,3290.01,Returned,"Unit 7477 Box 9236, DPO AP 15094","Unit 7477 Box 9236, DPO AP 15094",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000414,CAT00106,CUST00050,SITE00001,2024-11-14,2024-11-21,2024-11-21,394.22,2759.54,1182.66,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",7,7,0,0.0,81.68,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000415,CAT00192,CUST00029,SITE00025,2024-11-22,2024-12-22,2024-12-27,359.14,12569.9,1077.42,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",30,35,5,897.85,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000416,CAT00129,CUST00015,SITE00023,2023-09-01,2023-10-01,2023-10-05,1130.86,38449.24,3392.58,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",30,34,4,2261.72,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000417,CAT00068,CUST00001,SITE00027,2023-10-30,2023-11-13,2023-11-13,367.98,5151.72,1103.94,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000418,CAT00109,CUST00008,SITE00001,2024-08-26,2024-09-02,2024-09-02,653.81,4576.67,1961.43,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000419,CAT00119,CUST00001,SITE00019,2025-02-03,2025-02-10,2025-02-10,830.52,5813.64,2491.56,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000420,CAT00024,CUST00013,SITE00007,2024-01-21,2024-01-28,2024-01-28,859.5,6016.5,2578.5,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000421,CAT00025,CUST00009,SITE00018,2023-10-22,2023-12-21,2023-12-21,816.25,48975.0,2448.75,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",60,60,0,0.0,1.23,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000422,CAT00096,CUST00008,SITE00002,2025-07-05,2025-07-12,2025-07-12,782.92,5480.44,2348.76,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000423,CAT00004,CUST00008,SITE00024,2024-09-02,2024-11-01,2024-11-01,683.62,41017.2,2050.86,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000424,CAT00149,CUST00050,SITE00003,2024-12-02,2025-01-31,2025-01-31,996.39,59783.4,2989.17,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000425,CAT00017,CUST00001,SITE00020,2023-09-15,2023-09-29,2023-09-29,458.8,6423.2,1376.4,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
